 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-

Multi area report end :

RAWstart :
Volume	I1: VWD 1, Signal A	Time

 2.36043E+1	-6.51365E+0	 08:38:20:08	
 2.36210E+1	-6.58196E+0	 08:38:21:08	
 2.36377E+1	-6.56412E+0	 08:38:22:08	
 2.36543E+1	-6.53085E+0	 08:38:23:08	
 2.36710E+1	-6.56716E+0	 08:38:24:08	
 2.36877E+1	-6.56532E+0	 08:38:25:08	
 2.37043E+1	-6.54048E+0	 08:38:26:08	
 2.37210E+1	-6.56361E+0	 08:38:27:08	
 2.37377E+1	-6.60847E+0	 08:38:28:08	
 2.37543E+1	-6.63589E+0	 08:38:29:08	
 2.37710E+1	-6.64522E+0	 08:38:30:08	
 2.37877E+1	-6.68288E+0	 08:38:31:08	
 2.38043E+1	-6.70723E+0	 08:38:32:08	
 2.38210E+1	-6.71587E+0	 08:38:33:08	
 2.38377E+1	-6.75272E+0	 08:38:34:08	
 2.38543E+1	-6.79031E+0	 08:38:35:08	
 2.38710E+1	-6.82408E+0	 08:38:36:08	
 2.38877E+1	-6.82086E+0	 08:38:37:08	
 2.39043E+1	-6.81639E+0	 08:38:38:08	
 2.39210E+1	-6.87476E+0	 08:38:39:08	
 2.39377E+1	-6.88695E+0	 08:38:40:08	
 2.39543E+1	-6.83565E+0	 08:38:41:08	
 2.39710E+1	-6.80741E+0	 08:38:42:08	
 2.39877E+1	-6.77816E+0	 08:38:43:08	
 2.40043E+1	-6.80152E+0	 08:38:44:08	
 2.40210E+1	-6.90350E+0	 08:38:45:08	
 2.40377E+1	-6.98472E+0	 08:38:46:08	
 2.40543E+1	-6.96591E+0	 08:38:47:08	
 2.40710E+1	-6.92828E+0	 08:38:48:08	
 2.40877E+1	-6.93304E+0	 08:38:49:08	
 2.41043E+1	-6.96435E+0	 08:38:50:08	
 2.41210E+1	-6.99886E+0	 08:38:51:08	
 2.41377E+1	-7.00646E+0	 08:38:52:08	
 2.41543E+1	-6.96483E+0	 08:38:53:08	
