 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-

Multi area report end :

RAWstart :
Volume	PSS SECcurity DAD	Time

 5.25000E+0	-2.79224E+2	 14:36:57:78	
 5.26667E+0	-2.81055E+2	 14:36:58:78	
 5.28333E+0	-2.77513E+2	 14:36:59:78	
 5.30000E+0	-2.75973E+2	 14:37:00:78	
 5.31667E+0	-2.79901E+2	 14:37:01:78	
 5.33333E+0	-2.82501E+2	 14:37:02:78	
 5.35000E+0	-2.79472E+2	 14:37:03:78	
 5.36667E+0	-2.78038E+2	 14:37:04:78	
 5.38333E+0	-2.81587E+2	 14:37:05:78	
 5.40000E+0	-2.82615E+2	 14:37:06:78	
 5.41667E+0	-2.76989E+2	 14:37:07:78	
 5.43333E+0	-2.73427E+2	 14:37:08:78	
 5.45000E+0	-2.77621E+2	 14:37:09:78	
 5.46667E+0	-2.81574E+2	 14:37:10:78	
 5.48333E+0	-2.82963E+2	 14:37:11:78	
 5.50000E+0	-2.83415E+2	 14:37:12:78	
 5.51667E+0	-2.81696E+2	 14:37:13:78	
 5.53333E+0	-2.79842E+2	 14:37:14:78	
 5.55000E+0	-2.76690E+2	 14:37:15:78	
 5.56667E+0	-2.74477E+2	 14:37:16:78	
 5.58333E+0	-2.75393E+2	 14:37:17:78	
 5.60000E+0	-2.76474E+2	 14:37:18:78	
 5.61667E+0	-2.78210E+2	 14:37:19:78	
 5.63333E+0	-2.79069E+2	 14:37:20:78	
 5.65000E+0	-2.77373E+2	 14:37:21:78	
 5.66667E+0	-2.76825E+2	 14:37:22:78	
 5.68333E+0	-2.82792E+2	 14:37:23:78	
 5.70000E+0	-2.86338E+2	 14:37:24:78	
 5.71667E+0	-2.81197E+2	 14:37:25:78	
 5.73333E+0	-2.77600E+2	 14:37:26:78	
 5.75000E+0	-2.77156E+2	 14:37:27:78	
 5.76667E+0	-2.77078E+2	 14:37:28:78	
 5.78333E+0	-2.78829E+2	 14:37:29:78	
 5.80000E+0	-2.80981E+2	 14:37:30:78	
 5.81667E+0	-2.82990E+2	 14:37:31:78	
 5.83333E+0	-2.83666E+2	 14:37:32:78	
 5.85000E+0	-2.80981E+2	 14:37:33:78	
 5.86667E+0	-2.78873E+2	 14:37:34:78	
 5.88333E+0	-2.78349E+2	 14:37:35:78	
 5.90000E+0	-2.78012E+2	 14:37:36:78	
 5.91667E+0	-2.79052E+2	 14:37:37:78	
 5.93333E+0	-2.80178E+2	 14:37:38:78	
 5.95000E+0	-2.80822E+2	 14:37:39:78	
 5.96667E+0	-2.81249E+2	 14:37:40:78	
 5.98333E+0	-2.81061E+2	 14:37:41:78	
 6.00000E+0	-2.82207E+2	 14:37:42:78	
 6.01667E+0	-2.85625E+2	 14:37:43:78	
 6.03333E+0	-2.86109E+2	 14:37:44:78	
 6.05000E+0	-2.80472E+2	 14:37:45:78	
 6.06667E+0	-2.77439E+2	 14:37:46:78	
 6.08333E+0	-2.82059E+2	 14:37:47:78	
 6.10000E+0	-2.85124E+2	 14:37:48:78	
 6.11667E+0	-2.80954E+2	 14:37:49:78	
 6.13333E+0	-2.77694E+2	 14:37:50:78	
 6.15000E+0	-2.78745E+2	 14:37:51:78	
 6.16667E+0	-2.79614E+2	 14:37:52:78	
 6.18333E+0	-2.80208E+2	 14:37:53:78	
 6.20000E+0	-2.80786E+2	 14:37:54:78	
 6.21667E+0	-2.81569E+2	 14:37:55:78	
 6.23333E+0	-2.82165E+2	 14:37:56:78	
 6.25000E+0	-2.81983E+2	 14:37:57:78	
 6.26667E+0	-2.81610E+2	 14:37:58:78	
 6.28333E+0	-2.80641E+2	 14:37:59:78	
 6.30000E+0	-2.79799E+2	 14:38:00:78	
 6.31667E+0	-2.79066E+2	 14:38:01:78	
 6.33333E+0	-2.78980E+2	 14:38:02:78	
 6.35000E+0	-2.80431E+2	 14:38:03:78	
 6.36667E+0	-2.80791E+2	 14:38:04:78	
 6.38333E+0	-2.78687E+2	 14:38:05:78	
 6.40000E+0	-2.77790E+2	 14:38:06:78	
 6.41667E+0	-2.80982E+2	 14:38:07:78	
 6.43333E+0	-2.83473E+2	 14:38:08:78	
 6.45000E+0	-2.82950E+2	 14:38:09:78	
 6.46667E+0	-2.81463E+2	 14:38:10:78	
 6.48333E+0	-2.78043E+2	 14:38:11:78	
 6.50000E+0	-2.76225E+2	 14:38:12:78	
 6.51667E+0	-2.78843E+2	 14:38:13:78	
 6.53333E+0	-2.80779E+2	 14:38:14:78	
 6.55000E+0	-2.79962E+2	 14:38:15:78	
 6.56667E+0	-2.78141E+2	 14:38:16:78	
 6.58333E+0	-2.74672E+2	 14:38:17:78	
 6.60000E+0	-2.72775E+2	 14:38:18:78	
 6.61667E+0	-2.74783E+2	 14:38:19:78	
 6.63333E+0	-2.76370E+2	 14:38:20:78	
 6.65000E+0	-2.76629E+2	 14:38:21:78	
 6.66667E+0	-2.76733E+2	 14:38:22:78	
 6.68333E+0	-2.76410E+2	 14:38:23:78	
 6.70000E+0	-2.76237E+2	 14:38:24:78	
 6.71667E+0	-2.76380E+2	 14:38:25:78	
 6.73333E+0	-2.76982E+2	 14:38:26:78	
 6.75000E+0	-2.79737E+2	 14:38:27:78	
 6.76667E+0	-2.81099E+2	 14:38:28:78	
 6.78333E+0	-2.78609E+2	 14:38:29:78	
 6.80000E+0	-2.78250E+2	 14:38:30:78	
 6.81667E+0	-2.82659E+2	 14:38:31:78	
 6.83333E+0	-2.85729E+2	 14:38:32:78	
 6.85000E+0	-2.85226E+2	 14:38:33:78	
 6.86667E+0	-2.84660E+2	 14:38:34:78	
 6.88333E+0	-2.83261E+2	 14:38:35:78	
 6.90000E+0	-2.82481E+2	 14:38:36:78	
 6.91667E+0	-2.83937E+2	 14:38:37:78	
 6.93333E+0	-2.84729E+2	 14:38:38:78	
 6.95000E+0	-2.83760E+2	 14:38:39:78	
 6.96667E+0	-2.82652E+2	 14:38:40:78	
 6.98333E+0	-2.80135E+2	 14:38:41:78	
 7.00000E+0	-2.77827E+2	 14:38:42:78	
 7.01667E+0	-2.77376E+2	 14:38:43:78	
 7.03333E+0	-2.77127E+2	 14:38:44:78	
 7.05000E+0	-2.77363E+2	 14:38:45:78	
 7.06667E+0	-2.77568E+2	 14:38:46:78	
